,Word,transcription,corrAns,sylStruc,initialSylStress,wordStatus,source,freq_WPM,DerivedWord,Condition,counter,numRevealed,masking,Length,PrimeCalc,Prime,matching
508,captan,ˈkap̚.tãn,1,CVC,yes,word,Alameda & Cuentos 1995,0.8653846153846153,,C,509.0,2.0,######,6.0,ca####,ca####,mismatch
509,cargos,ˈkaɾ.ɣos,1,CVC,yes,word,Alameda & Cuentos 1995,31.778846153846153,,C,510.0,2.0,######,6.0,ca####,ca####,mismatch
510,bancas,ˈbãn.kas,1,CVC,yes,word,Alameda & Cuentos 1995,1.1538461538461535,,C,511.0,3.0,######,6.0,ban###,ban###,match
511,mangas,ˈmãn.ɡas,1,CVC,yes,word,Alameda & Cuentos 1995,3.2692307692307687,,C,512.0,3.0,######,6.0,man###,man###,match
512,bastos,ˈbas.tos,1,CVC,yes,word,Alameda & Cuentos 1995,0.3125,,C,513.0,3.0,######,6.0,bas###,bas###,match
513,cóndor,ˈkõn.doɾ,1,CVC,yes,word,Alameda & Cuentos 1995,1.6826923076923077,,C,514.0,3.0,######,6.0,cón###,cón###,match
514,marcos,ˈmaɾ.kos,1,CVC,yes,word,Alameda & Cuentos 1995,7.908653846153847,,C,515.0,3.0,######,6.0,mar###,mar###,match
515,césped,ˈsɛs.pɛð,1,CVC,yes,word,Alameda & Cuentos 1995,14.254807692307693,,C,516.0,3.0,######,6.0,cés###,cés###,match
516,pescan,ˈpɛs.kãn,1,CVC,yes,word,Alameda & Cuentos 1995,0.8173076923076923,,C,517.0,3.0,######,6.0,pes###,pes###,match
517,castas,ˈkas.tas,1,CVC,yes,word,Alameda & Cuentos 1995,0.28846153846153844,,C,518.0,3.0,######,6.0,cas###,cas###,match
518,cartas,ˈkaɾ.tas,1,CVC,yes,word,Alameda & Cuentos 1995,59.158653846153854,,C,519.0,3.0,######,6.0,car###,car###,match
519,puntas,ˈpũn.tas,1,CVC,yes,word,Alameda & Cuentos 1995,4.495192307692308,,C,520.0,3.0,######,6.0,pun###,pun###,match
520,sádica,ˈsa.ði.ka,1,CV,yes,word,Alameda & Cuentos 1995,0.40865384615384615,,C,521.0,2.0,######,6.0,sá####,sá####,match
521,célula,ˈse.lu.la,1,CV,yes,word,Alameda & Cuentos 1995,8.60576923076923,,C,522.0,2.0,######,6.0,cé####,cé####,match
522,sábado,ˈsa.βa.ðo,1,CV,yes,word,Alameda & Cuentos 1995,49.25480769230769,,C,523.0,2.0,######,6.0,sá####,sá####,match
523,báculo,ˈba.ku.lo,1,CV,yes,word,Alameda & Cuentos 1995,0.21634615384615385,,C,524.0,2.0,######,6.0,bá####,bá####,match
524,código,ˈko.ði.ɣo,1,CV,yes,word,Alameda & Cuentos 1995,63.55769230769231,,C,525.0,2.0,######,6.0,có####,có####,match
525,médula,ˈme.ðu.la,1,CV,yes,word,Alameda & Cuentos 1995,6.1538461538461515,,C,526.0,2.0,######,6.0,mé####,mé####,match
526,rédito,ˈre.ði.to,1,CV,yes,word,Alameda & Cuentos 1995,0.09615384615384616,,C,527.0,2.0,######,6.0,ré####,ré####,match
527,gótica,ˈɡo.ti.ka,1,CV,yes,word,Alameda & Cuentos 1995,2.836538461538461,,C,528.0,2.0,######,6.0,gó####,gó####,match
528,cúmulo,ˈku.mu.lo,1,CV,yes,word,Alameda & Cuentos 1995,0.4326923076923077,,C,529.0,2.0,######,6.0,cú####,cú####,match
529,cómoda,ˈko.mo.ða,1,CV,yes,word,Alameda & Cuentos 1995,18.26923076923077,,C,530.0,2.0,######,6.0,có####,có####,match
530,sábana,ˈsa.βa.na,1,CV,yes,word,Alameda & Cuentos 1995,3.2692307692307687,,C,531.0,3.0,######,6.0,sáb###,sáb###,mismatch
531,rémora,ˈre.mo.ɾa,1,CV,yes,word,Alameda & Cuentos 1995,0.12019230769230768,,C,532.0,3.0,######,6.0,rém###,rém###,mismatch
532,dígito,ˈdi.xi.to,1,CV,yes,word,Alameda & Cuentos 1995,0.28846153846153844,,C,533.0,3.0,######,6.0,díg###,díg###,mismatch
533,cápita,ˈka.pi.ta,1,CV,yes,word,Alameda & Cuentos 1995,0.14423076923076922,,C,534.0,3.0,######,6.0,cáp###,cáp###,mismatch
534,cómica,ˈko.mi.ka,1,CV,yes,word,Alameda & Cuentos 1995,3.6057692307692313,,C,535.0,3.0,######,6.0,cóm###,cóm###,mismatch
535,pálida,ˈpa.li.ða,1,CV,yes,word,Alameda & Cuentos 1995,3.2451923076923075,,C,536.0,3.0,######,6.0,pál###,pál###,mismatch
536,célibe,ˈse.li.βe,1,CV,yes,word,Alameda & Cuentos 1995,0.8894230769230769,,C,537.0,3.0,######,6.0,cél###,cél###,mismatch
537,módulo,ˈmo.ðu.lo,1,CV,yes,word,Alameda & Cuentos 1995,5.5769230769230775,,C,538.0,3.0,######,6.0,mód###,mód###,mismatch
538,básica,ˈba.si.ka,1,CV,yes,word,Alameda & Cuentos 1995,5.288461538461538,,C,539.0,3.0,######,6.0,bás###,bás###,mismatch
539,pájaro,ˈpa.xa.ɾo,1,CV,yes,word,Alameda & Cuentos 1995,23.125,,C,540.0,3.0,######,6.0,páj###,páj###,mismatch
540,cédula,ˈse.ðu.la,1,CV,yes,word,Alameda & Cuentos 1995,0.3846153846153846,,C,541.0,2.0,######,6.0,cé####,cé####,match
541,dínamo,ˈdi.na.mo,1,CV,yes,word,Alameda & Cuentos 1995,0.28846153846153844,,C,542.0,2.0,######,6.0,dí####,dí####,match
542,rótulo,ˈro.tu.lo,1,CV,yes,word,Alameda & Cuentos 1995,0.4567307692307692,,C,543.0,2.0,######,6.0,ró####,ró####,match
543,década,ˈde.ka.ða,1,CV,yes,word,Alameda & Cuentos 1995,7.3798076923076925,,C,544.0,2.0,######,6.0,dé####,dé####,match
544,hálito,ˈa.li.to,1,CV,yes,word,Alameda & Cuentos 1995,0.16826923076923075,,C,545.0,2.0,######,6.0,há####,há####,match
545,víbora,ˈbi.βo.ɾa,1,CV,yes,word,Alameda & Cuentos 1995,5.144230769230768,,C,546.0,2.0,######,6.0,ví####,ví####,match
546,método,ˈme.to.ðo,1,CV,yes,word,Alameda & Cuentos 1995,11.177884615384617,,C,547.0,2.0,######,6.0,mé####,bá####,match
547,cálida,ˈka.li.ða,1,CV,yes,word,Alameda & Cuentos 1995,4.855769230769232,,C,548.0,2.0,######,6.0,cá####,cá####,match
548,púbico,ˈpu.βi.ko,1,CV,yes,word,Alameda & Cuentos 1995,2.4278846153846154,,C,549.0,2.0,######,6.0,pú####,pú####,match
549,mérito,ˈmɛ.ɾi.to,1,CV,yes,word,Alameda & Cuentos 1995,5.3605769230769225,,C,550.0,2.0,######,6.0,mé####,mé####,match
550,páramo,ˈpa.ɾa.mo,1,CV,yes,word,Alameda & Cuentos 1995,0.985576923076923,,C,551.0,3.0,######,6.0,pár###,pár###,mismatch
551,máximo,ˈmak.si.mo,1,CV,yes,word,Alameda & Cuentos 1995,31.466346153846153,,C,552.0,3.0,######,6.0,máx###,máx###,mismatch
552,sódico,ˈso.ði.ko,1,CV,yes,word,Alameda & Cuentos 1995,0.6009615384615384,,C,553.0,3.0,######,6.0,sód###,sód###,mismatch
553,hábito,ˈa.βi.to,1,CV,yes,word,Alameda & Cuentos 1995,7.836538461538463,,C,554.0,3.0,######,6.0,háb###,háb###,mismatch
554,hélice,ˈe.li.se,1,CV,yes,word,Alameda & Cuentos 1995,1.3221153846153846,,C,555.0,3.0,######,6.0,hél###,hél###,mismatch
555,pésimo,ˈpe.si.mo,1,CV,yes,word,Alameda & Cuentos 1995,8.677884615384615,,C,556.0,3.0,######,6.0,pés###,pés###,mismatch
556,décima,ˈde.si.ma,1,CV,yes,word,Alameda & Cuentos 1995,2.379807692307692,,C,557.0,3.0,######,6.0,déc###,déc###,mismatch
557,página,ˈpa.xi.na,1,CV,yes,word,Alameda & Cuentos 1995,30.649038461538463,,C,558.0,3.0,######,6.0,pág###,pág###,mismatch
558,cámara,ˈka.ma.ɾa,1,CV,yes,word,Alameda & Cuentos 1995,101.12980769230771,,C,559.0,3.0,######,6.0,cám###,cám###,mismatch
559,bávaro,ˈba.βa.ɾo,1,CV,yes,word,Alameda & Cuentos 1995,0.16826923076923075,,C,560.0,3.0,######,6.0,báv###,báv###,mismatch
560,vinsos,ˈbĩn.sos,4,CVC,yes,nonword,Wuggy,,densos,C,561.0,2.0,######,6.0,vi####,de####,mismatch
561,cústil,ˈkus.til,4,CVC,yes,nonword,Wuggy,,mástil,C,562.0,2.0,######,6.0,cú####,cú####,mismatch
562,rancos,ˈrãn.kos,4,CVC,yes,nonword,Wuggy,,bandos,C,563.0,2.0,######,6.0,ra####,ra####,mismatch
563,mernas,ˈmɛɾ.nas,4,CVC,yes,nonword,Wuggy,,perlas,C,564.0,2.0,######,6.0,me####,me####,mismatch
564,calbos,ˈkal.βos,4,CVC,yes,nonword,Wuggy,,cascos,C,565.0,2.0,######,6.0,ca####,ca####,mismatch
565,rostan,ˈros.tãn,4,CVC,yes,nonword,Wuggy,,bastan,C,566.0,2.0,######,6.0,ro####,ro####,mismatch
566,culsos,ˈkul.sos,4,CVC,yes,nonword,Wuggy,,culpas,C,567.0,2.0,######,6.0,cu####,cu####,mismatch
567,sancas,ˈsãn.kas,4,CVC,yes,nonword,Wuggy,,santos,C,568.0,2.0,######,6.0,sa####,sa####,mismatch
568,messas,ˈmɛs.sas,4,CVC,yes,nonword,Wuggy,,persas,C,569.0,2.0,######,6.0,me####,me####,mismatch
569,mostas,ˈmos.tas,4,CVC,yes,nonword,Wuggy,,portas,C,570.0,2.0,######,6.0,mo####,pi####,mismatch
570,cartes,ˈkaɾ.tes,4,CVC,yes,nonword,Wuggy,,cargas,C,571.0,3.0,######,6.0,car###,can###,match
571,mardas,ˈmaɾ.ðas,4,CVC,yes,nonword,Wuggy,,martes,C,572.0,3.0,######,6.0,mar###,mar###,match
572,culmos,ˈkul.mos,4,CVC,yes,nonword,Wuggy,,cursos,C,573.0,3.0,######,6.0,cul###,cul###,match
573,túndet,ˈtũn.dɛt,4,CVC,yes,nonword,Wuggy,,tándem,C,574.0,3.0,######,6.0,tún###,tún###,match
574,malbes,ˈmal.βes,4,CVC,yes,nonword,Wuggy,,malvas,C,575.0,3.0,######,6.0,mal###,mal###,match
575,carnas,ˈkaɾ.nas,4,CVC,yes,nonword,Wuggy,,cardos,C,576.0,3.0,######,6.0,car###,car###,match
576,marnos,ˈmaɾ.nos,4,CVC,yes,nonword,Wuggy,,mangos,C,577.0,3.0,######,6.0,mar###,mar###,match
577,canres,ˈkãn.res,4,CVC,yes,nonword,Wuggy,,carnes,C,578.0,3.0,######,6.0,can###,can###,match
578,maltos,ˈmal.tos,4,CVC,yes,nonword,Wuggy,,cantos,C,579.0,3.0,######,6.0,mal###,mal###,match
579,pasnos,ˈpas̬.nos,4,CVC,yes,nonword,Wuggy,,palmos,C,580.0,3.0,######,6.0,pas###,pas###,match
580,talmas,ˈtal.mas,4,CVC,yes,nonword,Wuggy,,salsas,C,581.0,2.0,######,6.0,ta####,ta####,mismatch
581,carsos,ˈkaɾ.sos,4,CVC,yes,nonword,Wuggy,,carpas,C,582.0,2.0,######,6.0,ca####,ca####,mismatch
582,melvos,ˈmɛl.βos,4,CVC,yes,nonword,Wuggy,,polvos,C,583.0,2.0,######,6.0,me####,me####,mismatch
583,sentes,ˈsɛ̃n.tes,4,CVC,yes,nonword,Wuggy,,sendos,C,584.0,2.0,######,6.0,se####,se####,mismatch
584,mursas,ˈmuɾ.sas,4,CVC,yes,nonword,Wuggy,,purgas,C,585.0,2.0,######,6.0,mu####,mu####,mismatch
585,tictas,ˈtik̚.tas,4,CVC,yes,nonword,Wuggy,,sectas,C,586.0,2.0,######,6.0,ti####,ti####,mismatch
586,camlos,ˈkãm.los,4,CVC,yes,nonword,Wuggy,,caldos,C,587.0,2.0,######,6.0,ca####,ca####,mismatch
587,rarcas,ˈraɾ.kas,4,CVC,yes,nonword,Wuggy,,bardas,C,588.0,2.0,######,6.0,ra####,ra####,mismatch
588,coltan,ˈkol.tãn,4,CVC,yes,nonword,Wuggy,,captan,C,589.0,2.0,######,6.0,co####,co####,mismatch
589,carmas,ˈkaɾ.mas,4,CVC,yes,nonword,Wuggy,,cargos,C,590.0,2.0,######,6.0,ca####,ca####,mismatch
590,randas,ˈrãn.das,4,CVC,yes,nonword,Wuggy,,bancas,C,591.0,3.0,######,6.0,ran###,ran###,match
591,marsas,ˈmaɾ.sas,4,CVC,yes,nonword,Wuggy,,mangas,C,592.0,3.0,######,6.0,mar###,mar###,match
592,lustos,ˈlus.tos,4,CVC,yes,nonword,Wuggy,,bastos,C,593.0,3.0,######,6.0,lus###,lus###,match
593,círdor,ˈsiɾ.ðoɾ,4,CVC,yes,nonword,Wuggy,,cóndor,C,594.0,3.0,######,6.0,cír###,cír###,match
594,merbos,ˈmɛɾ.βos,4,CVC,yes,nonword,Wuggy,,marcos,C,595.0,3.0,######,6.0,mer###,mer###,match
595,cílped,ˈsil.pɛð,4,CVC,yes,nonword,Wuggy,,césped,C,596.0,3.0,######,6.0,cíl###,cíl###,match
596,puncan,ˈpũn.kãn,4,CVC,yes,nonword,Wuggy,,pescan,C,597.0,3.0,######,6.0,pun###,pun###,match
597,contas,ˈkõn.tas,4,CVC,yes,nonword,Wuggy,,castas,C,598.0,3.0,######,6.0,con###,cos###,match
598,caltos,ˈkal.tos,4,CVC,yes,nonword,Wuggy,,cartas,C,599.0,3.0,######,6.0,cal###,mal###,match
599,pestas,ˈpɛs.tas,4,CVC,yes,nonword,Wuggy,,puntas,C,600.0,3.0,######,6.0,pes###,pes###,match
600,núdiña,ˈnu.ði.ɲa,4,CV,yes,nonword,Wuggy,,sádica,C,601.0,2.0,######,6.0,nú####,nú####,match
601,cúcuga,ˈku.ku.ɣa,4,CV,yes,nonword,Wuggy,,célula,C,602.0,2.0,######,6.0,cú####,cú####,match
602,núrado,ˈnu.ɾa.ðo,4,CV,yes,nonword,Wuggy,,sábado,C,603.0,2.0,######,6.0,nú####,nú####,match
603,núcuso,ˈnu.ku.so,4,CV,yes,nonword,Wuggy,,báculo,C,604.0,2.0,######,6.0,nú####,nú####,match
604,cúciga,ˈku.si.ɣa,4,CV,yes,nonword,Wuggy,,código,C,605.0,2.0,######,6.0,cú####,cú####,match
605,túduga,ˈtu.ðu.ɣa,4,CV,yes,nonword,Wuggy,,médula,C,606.0,2.0,######,6.0,tú####,tú####,match
606,túdiro,ˈtu.ði.ɾo,4,CV,yes,nonword,Wuggy,,rédito,C,607.0,2.0,######,6.0,tú####,tú####,match
607,núdica,ˈnu.ði.ka,4,CV,yes,nonword,Wuggy,,gótica,C,608.0,2.0,######,6.0,nú####,nú####,match
608,cúcuho,ˈku.ku.o,4,CV,yes,nonword,Wuggy,,cúmulo,C,609.0,2.0,######,6.0,cú####,cú####,match
609,cúcuda,ˈku.ku.ða,4,CV,yes,nonword,Wuggy,,cómoda,C,610.0,2.0,######,6.0,cú####,cú####,match
610,núsana,ˈnu.sa.na,4,CV,yes,nonword,Wuggy,,sábana,C,611.0,3.0,######,6.0,nús###,nús###,mismatch
611,túdora,ˈtu.ðo.ɾa,4,CV,yes,nonword,Wuggy,,rémora,C,612.0,3.0,######,6.0,túd###,túd###,mismatch
612,núlito,ˈnu.li.to,4,CV,yes,nonword,Wuggy,,dígito,C,613.0,3.0,######,6.0,núl###,núl###,mismatch
613,cúcisa,ˈku.si.sa,4,CV,yes,nonword,Wuggy,,cápita,C,614.0,3.0,######,6.0,cúc###,cúc###,mismatch
614,cúcija,ˈku.si.xa,4,CV,yes,nonword,Wuggy,,cómica,C,615.0,3.0,######,6.0,cúc###,cúc###,mismatch
615,túsida,ˈtu.si.ða,4,CV,yes,nonword,Wuggy,,pálida,C,616.0,3.0,######,6.0,tús###,tús###,mismatch
616,cúcige,ˈku.si.xe,4,CV,yes,nonword,Wuggy,,célibe,C,617.0,3.0,######,6.0,cúc###,cúc###,mismatch
617,túdolo,ˈtu.ðo.lo,4,CV,yes,nonword,Wuggy,,módulo,C,618.0,3.0,######,6.0,túd###,túd###,mismatch
618,núrica,ˈnu.ɾi.ka,4,CV,yes,nonword,Wuggy,,básica,C,619.0,3.0,######,6.0,núr###,núr###,mismatch
619,túlaro,ˈtu.la.ɾo,4,CV,yes,nonword,Wuggy,,pájaro,C,620.0,3.0,######,6.0,túl###,túl###,mismatch
620,cúcuña,ˈku.ku.ɲa,4,CV,yes,nonword,Wuggy,,cédula,C,621.0,2.0,######,6.0,cú####,cú####,match
621,núzamo,ˈnu.sa.mo,4,CV,yes,nonword,Wuggy,,dínamo,C,622.0,2.0,######,6.0,nú####,nú####,match
622,túzulo,ˈtu.su.lo,4,CV,yes,nonword,Wuggy,,rótulo,C,623.0,2.0,######,6.0,tú####,tú####,match
623,núrada,ˈnu.ɾa.ða,4,CV,yes,nonword,Wuggy,,década,C,624.0,2.0,######,6.0,nú####,nú####,match
624,núcito,ˈnu.si.to,4,CV,yes,nonword,Wuggy,,hálito,C,625.0,2.0,######,6.0,nú####,nú####,match
625,núvora,ˈnu.βo.ɾa,4,CV,yes,nonword,Wuggy,,víbora,C,626.0,2.0,######,6.0,nú####,nú####,match
626,sécoda,ˈse.ko.ða,4,CV,yes,nonword,Wuggy,,método,C,627.0,2.0,######,6.0,sé####,tú####,match
627,cúvira,ˈku.βi.ɾa,4,CV,yes,nonword,Wuggy,,cálida,C,628.0,2.0,######,6.0,cú####,cú####,match
628,túvico,ˈtu.βi.ko,4,CV,yes,nonword,Wuggy,,púbico,C,629.0,2.0,######,6.0,tú####,tú####,match
629,túrato,ˈtu.ɾa.to,4,CV,yes,nonword,Wuggy,,mérito,C,630.0,2.0,######,6.0,tú####,tú####,match
630,túrazo,ˈtu.ɾa.so,4,CV,yes,nonword,Wuggy,,páramo,C,631.0,3.0,######,6.0,túr###,túr###,mismatch
631,túcimo,ˈtu.si.mo,4,CV,yes,nonword,Wuggy,,máximo,C,632.0,3.0,######,6.0,túc###,túc###,mismatch
632,núdizo,ˈnu.ði.so,4,CV,yes,nonword,Wuggy,,sódico,C,633.0,3.0,######,6.0,núd###,núd###,mismatch
633,núrito,ˈnu.ɾi.to,4,CV,yes,nonword,Wuggy,,hábito,C,634.0,3.0,######,6.0,núr###,núr###,mismatch
634,núcice,ˈnu.si.se,4,CV,yes,nonword,Wuggy,,hélice,C,635.0,3.0,######,6.0,núc###,núc###,mismatch
635,túsipo,ˈtu.si.po,4,CV,yes,nonword,Wuggy,,pésimo,C,636.0,3.0,######,6.0,tús###,tús###,mismatch
636,núcija,ˈnu.si.xa,4,CV,yes,nonword,Wuggy,,décima,C,637.0,3.0,######,6.0,núc###,núc###,mismatch
637,túfina,ˈtu.fi.na,4,CV,yes,nonword,Wuggy,,página,C,638.0,3.0,######,6.0,túf###,túf###,mismatch
638,cúcasa,ˈku.ka.sa,4,CV,yes,nonword,Wuggy,,cámara,C,639.0,3.0,######,6.0,cúc###,cúc###,mismatch
639,núvara,ˈnu.βa.ɾa,4,CV,yes,nonword,Wuggy,,bávaro,C,640.0,3.0,######,6.0,núv###,núv###,mismatch
