,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,segRespRT,exp_pres_order,corrAns
137,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block09,cuntela,CVC,CV,ga,nonword,mismatch,gar,cun,filler07,,,,,
138,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block09,dusnuente,CVC,CV,ga,nonword,mismatch,gar,dus,filler03,,,,,
139,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block09,numete,CV,CV,ga,nonword,match,gar,num,filler04,,,,,
140,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block09,sufiasa,CV,CV,ga,nonword,match,gar,suf,filler09,,,,,
141,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block09,cicauco,CV,CV,ga,nonword,match,gar,cic,filler02,,,,,
143,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,fensuale,CVC,CVC,gar,nonword,match,gar,fen,filler07,,,,,
144,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,binima,CV,CVC,gar,nonword,mismatch,gar,bin,filler06,,,,,
145,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,dezida,CV,CVC,gar,nonword,mismatch,gar,dez,filler01,,,,,
146,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,garele,CV,CVC,gar,nonword,mismatch,gar,gar,critical,,,,,
147,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block13,sentirro,CVC,CVC,gar,nonword,match,gar,sen,filler03,,,,,
