,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,segRespRT,exp_pres_order,corrAns
139,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block13,fensuale,CVC,CVC,gar,nonword,match,gar,fen,filler07,,,,,
140,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block13,puscalla,CVC,CVC,gar,nonword,match,gar,pus,filler04,,,,,
141,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block13,garele,CV,CVC,gar,nonword,mismatch,gar,gar,critical,,,,,
143,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,cuntela,CVC,CV,ga,nonword,mismatch,gar,cun,filler07,,,,,
144,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,cicauco,CV,CV,ga,nonword,match,gar,cic,filler02,,,,,
145,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,numete,CV,CV,ga,nonword,match,gar,num,filler04,,,,,
146,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,tulvano,CVC,CV,ga,nonword,mismatch,gar,tul,filler01,,,,,
147,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,tildona,CVC,CV,ga,nonword,mismatch,gar,til,filler05,,,,,
148,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,garventa,CVC,CV,ga,nonword,mismatch,gar,gar,critical,,,,,
149,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,mufenza,CV,CV,ga,nonword,match,gar,muf,filler06,,,,,
150,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,nulese,CV,CV,ga,nonword,match,gar,nul,filler03,,,,,
151,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block11,pembanse,CVC,CV,ga,nonword,mismatch,gar,pem,filler08,,,,,
153,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,zuscura,CVC,CVC,jor,nonword,match,jor,zus,filler04,,,,,
154,33,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Máster,inglés,inglés,5e975c32ca82b62079dc8f7c,2020-07-17_16h37.28.423,lemma_segmentation,Linux x86_64,5f12269a099eee05a4272cf4,block16,dulcura,CVC,CVC,jor,nonword,match,jor,dul,filler03,,,,,
