,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,exp_pres_order,corrAns,segRespRT
550,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,cicora,CV,CVC,bal,nonword,mismatch,bal,cic,filler04,,1.0,1.0,None,
551,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,balega,CV,CVC,bal,nonword,mismatch,bal,bal,critical,b,1.0,2.0,b,0.769
552,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,sinvera,CVC,CVC,bal,nonword,match,bal,sin,filler05,,1.0,3.0,None,
553,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,denciña,CVC,CVC,bal,nonword,match,bal,den,filler01,,1.0,4.0,None,
554,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,vestolcio,CVC,CVC,bal,nonword,match,bal,ves,filler03,,1.0,5.0,None,
555,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,donania,CV,CVC,bal,nonword,mismatch,bal,don,filler07,,1.0,6.0,None,
556,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,vinterca,CVC,CVC,bal,nonword,match,bal,vin,filler08,,1.0,7.0,None,
557,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,simedo,CV,CVC,bal,nonword,mismatch,bal,sim,filler06,,1.0,8.0,None,
558,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block07,cecaja,CV,CVC,bal,nonword,mismatch,bal,cec,filler02,,1.0,9.0,None,
560,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block42,naranjo,CV,CVC,cul,word,mismatch,cul,nar,filler08,,1.0,0.0,None,
561,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block42,zarzuela,CVC,CVC,cul,word,match,cul,zar,filler01,,1.0,1.0,None,
562,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block42,barbilla,CVC,CVC,cul,word,match,cul,bar,filler05,,1.0,2.0,None,
563,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block42,persiana,CVC,CVC,cul,word,match,cul,per,filler04,,1.0,3.0,None,
564,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block42,perchero,CVC,CVC,cul,word,match,cul,per,filler02,,1.0,4.0,None,
565,5ec4356b4067b02f827509d8,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,"Universidad (diplomatura, licenciatura)",inglés,inglés,5ec4356b4067b02f827509d8,2020-07-17_16h34.01.316,lemma_segmentation,Win32,5f1226d645338f162c9e6c3d,block42,viraje,CV,CVC,cul,word,mismatch,cul,vir,filler06,,1.0,5.0,None,
